Date,User,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
2025-09-12T10:36:44.704Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T10:36:41.932Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,2013,36480,2217,40710,0.04
2025-09-12T10:36:37.770Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,966,36864,25,37855,0.01
2025-09-12T10:36:27.442Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,1616,10624,430,12670,0.01
2025-09-12T10:36:14.133Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,762,36224,852,37838,0.02
2025-09-12T10:36:10.333Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T10:35:07.055Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,26990,9600,2083,38673,0.07
2025-09-12T10:34:17.217Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,26816,9600,1930,38346,0.06
2025-09-12T09:31:07.481Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,269,37248,179,37696,0.01
2025-09-12T09:31:03.652Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,295,36992,77,37364,0.01
2025-09-12T09:31:00.638Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,831,36224,79,37134,0.01
2025-09-12T09:30:59.747Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:30:58.962Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:30:57.246Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:30:28.286Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,364,35968,1618,37950,0.03
2025-09-12T09:30:24.163Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,835,35200,153,36188,0.01
2025-09-12T09:30:21.253Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,279,35584,87,35950,0.01
2025-09-12T09:29:46.696Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,3620,32000,1501,37121,0.03
2025-09-12T09:29:40.173Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,1781,33536,155,35472,0.01
2025-09-12T09:29:33.337Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:29:31.511Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:28:59.235Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,1204,32384,2886,36474,0.04
2025-09-12T09:28:59.108Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:28:34.487Z,demo-user@example.com,,,"Errored, No Charge",gpt-5,Yes,0,724,31744,1260,33728,-
2025-09-12T09:28:09.052Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,223,31872,275,32370,0.01
2025-09-12T09:28:07.412Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,1197,30720,108,32025,0.01
2025-09-12T09:27:40.802Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,1506,30336,870,32712,0.02
2025-09-12T09:27:26.304Z,demo-user@example.com,,,"Errored, No Charge",gpt-5,Yes,0,0,0,0,0,-
2025-09-12T09:27:19.731Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,3041,27776,675,31492,0.02
2025-09-12T09:27:15.700Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,558,29824,346,30728,0.01
2025-09-12T09:26:48.525Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,416,29568,1918,31902,0.03
2025-09-12T09:26:03.451Z,demo-user@example.com,,,"Errored, No Charge",gpt-5,Yes,0,0,0,0,0,-
2025-09-12T09:25:55.658Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,297,29312,76,29685,0.01
2025-09-12T09:25:51.079Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,582,28800,76,29458,0.01
2025-09-12T09:25:31.952Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,579,28416,1459,30454,0.02
2025-09-12T09:23:16.996Z,demo-user@example.com,,,"Errored, No Charge",gpt-5,Yes,0,0,0,0,0,-
2025-09-12T09:23:05.460Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,936,27520,121,28577,0.01
2025-09-12T09:23:01.850Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,3686,24192,493,28371,0.02
2025-09-12T09:22:54.192Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,880,26752,157,27789,0.01
2025-09-12T09:22:45.195Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,821,25984,740,27545,0.01
2025-09-12T09:22:11.514Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,5579,20480,2067,28126,0.04
2025-09-12T09:22:11.427Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:22:11.361Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:22:11.258Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:21:38.741Z,demo-user@example.com,,,"Errored, No Charge",gpt-5,Yes,0,6912,17408,1005,25325,-
2025-09-12T09:21:25.582Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:21:18.190Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:21:09.978Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:20:44.569Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,360,20224,5139,25723,0.07
2025-09-12T09:20:11.237Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,318,20096,2183,22597,0.03
2025-09-12T09:20:05.114Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,472,19456,246,20174,0.01
2025-09-12T09:20:00.564Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,356,19200,127,19683,0.005
2025-09-12T09:19:51.143Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,1341,17920,210,19471,0.01
2025-09-12T09:19:48.247Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:19:40.040Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:19:33.016Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,2268,15744,990,19002,0.02
2025-09-12T09:18:40.155Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,2412,15104,1852,19368,0.03
2025-09-12T09:18:37.391Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:18:33.288Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:17:49.507Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,843,14976,4004,19823,0.05
2025-09-12T09:17:10.381Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:16:43.772Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,4294,11008,963,16265,0.02
2025-09-12T09:16:43.385Z,demo-user@example.com,,,"Aborted, Not Charged",gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:16:12.338Z,demo-user@example.com,,,"Errored, No Charge",gpt-5,Yes,0,0,0,0,0,-
2025-09-12T09:16:12.211Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:16:12.008Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T09:15:53.079Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,382,13184,1131,14697,0.02
2025-09-12T09:15:26.988Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,2318,11008,1421,14747,0.02
2025-09-12T08:58:05.379Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,1753,11008,2575,15336,0.04
2025-09-12T08:58:05.280Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-12T08:57:43.425Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,194,11648,1012,12854,0.01
2025-09-12T08:53:38.158Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,259,16896,103,17258,0.004
2025-09-12T08:53:36.240Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,52,16896,56,17004,0.003
2025-09-12T08:53:32.641Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,260,16640,33,16933,0.003
2025-09-12T08:53:27.355Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,409,16256,138,16803,0.005
2025-09-12T08:52:58.087Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,1530,14848,1162,17540,0.02
2025-09-12T08:52:19.793Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,1021,13952,33,15006,0.004
2025-09-12T08:52:16.133Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,640,13440,797,14877,0.01
2025-09-12T08:51:10.348Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,2216,11648,1389,15253,0.02
2025-09-12T08:49:51.936Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,2500,11008,2438,15946,0.03
2025-09-12T08:49:35.119Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,853,11008,509,12370,0.01
2025-09-11T17:03:20.593Z,demo-user@example.com,,,"Errored, No Charge",gpt-5,Yes,0,0,0,0,0,-
2025-09-11T17:02:54.785Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,1498,49408,852,51758,0.02
2025-09-11T17:02:54.418Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-11T17:02:54.354Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-11T17:02:26.206Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,40704,9984,830,51518,0.07
2025-09-11T17:02:17.167Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,1365,48256,310,49931,0.01
2025-09-11T16:54:34.222Z,demo-user@example.com,,,"Errored, No Charge",gpt-5,Yes,0,0,0,0,0,-
2025-09-11T16:54:02.281Z,demo-user@example.com,,,"Errored, No Charge",gpt-5,Yes,0,0,0,0,0,-
2025-09-11T16:54:02.176Z,demo-user@example.com,,,"Errored, No Charge",gpt-5,Yes,0,0,0,0,0,-
2025-09-11T16:54:02.008Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-11T16:53:41.709Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,38996,10624,903,50523,0.07
2025-09-11T16:20:53.549Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,0,0,0,0,0.00
2025-09-11T16:20:24.312Z,demo-user@example.com,,,"Errored, No Charge",gpt-5,Yes,0,1220,51840,1864,54924,-
2025-09-11T16:20:01.324Z,demo-user@example.com,,,"Errored, No Charge",gpt-5,Yes,0,293,51584,1444,53321,-
2025-09-11T16:19:22.797Z,demo-user@example.com,,,"Errored, No Charge",gpt-5,Yes,0,1257,50432,420,52109,-
2025-09-11T16:18:43.001Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,4894,45568,2036,52498,0.04
2025-09-11T16:18:26.014Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,38190,10624,510,49324,0.06
2025-09-11T16:16:49.637Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,37403,10624,205,48232,0.06
2025-09-11T16:16:07.945Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,1738,46080,82,47900,0.01
2025-09-11T16:16:03.181Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,378,45824,1526,47728,0.03
2025-09-11T16:15:34.148Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,256,45696,957,46909,0.02
2025-09-11T16:14:58.121Z,demo-user@example.com,,,On-Demand,gpt-5,Yes,0,35851,9984,1296,47131,0.07
2025-09-11T15:52:00.500Z,demo-user@example.com,,,On-Demand,auto,No,3204,0,78586,3005,84795,0.04
2025-09-11T15:46:55.284Z,demo-user@example.com,,,On-Demand,auto,No,13769,0,590203,8297,612269,0.04
2025-09-11T15:34:12.451Z,demo-user@example.com,,,On-Demand,auto,No,30882,0,334655,2335,367872,0.04
2025-09-11T15:31:25.504Z,demo-user@example.com,,,On-Demand,claude-4-sonnet,No,3957,147,117660,1548,123312,0.04
2025-09-11T15:30:21.934Z,demo-user@example.com,,,On-Demand,claude-4-sonnet,No,2709,758,103891,1104,108462,0.04
2025-09-11T15:28:47.441Z,demo-user@example.com,,,On-Demand,claude-4-sonnet,No,2657,277,71446,1325,75705,0.04
2025-09-11T15:27:44.302Z,demo-user@example.com,,,On-Demand,claude-4-sonnet,No,2053,101,45575,1439,49168,0.04
2025-09-11T15:26:16.519Z,demo-user@example.com,,,On-Demand,claude-4-sonnet,No,1428,102,27362,996,29888,0.04
2025-09-11T15:25:43.071Z,demo-user@example.com,,,On-Demand,claude-4-sonnet,No,816,2,12669,392,13879,0.04
2025-09-11T15:24:06.902Z,demo-user@example.com,,,On-Demand,claude-4-sonnet,No,1578,3,11091,444,13116,0.04
2025-09-11T10:35:12.428Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,3394,6294,152258,1505,163451,0.12
2025-09-11T10:33:53.788Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,730,2607,151528,784,155649,0.08
2025-09-11T10:32:25.633Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,80,0,151448,727,152255,0.07
2025-09-11T10:32:09.445Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2216,0,149232,63,151511,0.06
2025-09-11T10:31:27.046Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,8050,0,141182,1100,150332,0.11
2025-09-11T10:31:11.995Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2027,0,139155,3659,144841,0.13
2025-09-11T10:31:01.424Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1663,0,137492,1102,140257,0.08
2025-09-11T10:30:57.699Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,18295,442,119197,578,138512,0.14
2025-09-11T10:27:55.944Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,17597,119197,695,137489,0.12
2025-09-11T10:27:21.329Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,757,16129,118440,256,135582,0.11
2025-09-11T10:26:38.486Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,80,0,118360,754,119194,0.06
2025-09-11T10:26:15.555Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2971,0,115389,63,118423,0.06
2025-09-11T10:26:09.773Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,615,0,114774,1292,116681,0.07
2025-09-11T10:24:49.647Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,6908,0,107866,286,115060,0.08
2025-09-11T10:24:45.626Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,2092,0,105774,6848,114714,0.17
2025-09-11T10:24:42.065Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,428,105774,122,106324,0.04
2025-09-11T10:24:22.659Z,demo-user@example.com,,,"Errored, No Charge",claude-4-sonnet-1m,Yes,0,0,0,0,0,-
2025-09-11T10:24:17.778Z,demo-user@example.com,,,"Errored, No Charge",claude-4-sonnet-1m,Yes,0,0,0,0,0,-
2025-09-11T10:24:14.147Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,288,427,105486,231,106432,0.04
2025-09-11T10:22:16.607Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,10543,0,94943,285,105771,0.09
2025-09-11T10:22:12.433Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,567,9965,94376,291,105199,0.08
2025-09-11T10:20:26.753Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,82,0,94294,564,94940,0.04
2025-09-11T10:20:22.855Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,324,1,93970,64,94359,0.04
2025-09-11T10:19:59.504Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1314,1,92656,120,94091,0.04
2025-09-11T10:19:53.272Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,391,2,92265,1260,93918,0.06
2025-09-11T10:19:47.741Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,418,3,91847,335,92603,0.04
2025-09-11T10:18:41.808Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,4282,3,87565,229,92079,0.05
2025-09-11T10:18:36.059Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,307,4,87258,4221,91790,0.11
2025-09-11T10:18:29.532Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,37398,5,49860,313,87576,0.19
2025-09-11T10:18:25.909Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,39259,2,10601,91,49953,0.18
2025-09-11T10:11:42.517Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,362,0,66075,297,66734,0.03
2025-09-11T10:11:36.451Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,692,0,65383,218,66293,0.03
2025-09-11T10:11:24.879Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,472,0,64911,546,65929,0.04
2025-09-11T10:11:10.350Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,366,0,64545,326,65237,0.03
2025-09-11T10:11:06.859Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,178,103,64367,212,64860,0.03
2025-09-11T10:10:04.239Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,711,1,63656,175,64543,0.03
2025-09-11T10:09:50.811Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,450,1,63206,540,64197,0.03
2025-09-11T10:09:44.441Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,592,1,62614,277,63484,0.03
2025-09-11T10:09:32.456Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,368,1,62246,419,63034,0.03
2025-09-11T10:09:21.327Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,4581,1,57665,195,62442,0.04
2025-09-11T10:09:13.995Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,391,2,57274,126,57793,0.02
2025-09-11T10:09:09.191Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,46673,105,10601,237,57616,0.22
2025-09-11T09:38:08.930Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,488,3,56753,30,57274,0.02
2025-09-11T09:38:00.881Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,395,3,56358,308,57064,0.03
2025-09-11T09:37:55.925Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,507,3,55851,213,56574,0.03
2025-09-11T09:37:48.217Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,293,3,55558,325,56179,0.03
2025-09-11T09:37:44.851Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,495,3,55063,111,55672,0.02
2025-09-11T09:37:33.935Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,262,3,54801,295,55361,0.03
2025-09-11T09:37:28.022Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,134,4,54667,256,55061,0.02
2025-09-11T09:37:23.799Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,44066,2,10601,244,54913,0.21
2025-09-11T07:31:29.311Z,demo-user@example.com,,,On-Demand,claude-4-sonnet,No,46683,30,796697,5938,849348,0.04
2025-09-10T20:04:07.514Z,demo-user@example.com,,,On-Demand,claude-4-sonnet,No,27815,17,370343,5319,403494,0.04
2025-09-10T19:29:58.178Z,demo-user@example.com,,,On-Demand,claude-4-sonnet,No,39786,30,1093947,13087,1146850,0.04
2025-09-10T19:27:20.755Z,demo-user@example.com,,,"Errored, No Charge",claude-4-sonnet,No,18871,12,69260,736,88879,-
2025-09-10T16:51:22.262Z,demo-user@example.com,,,"Errored, No Charge",claude-4-sonnet-1m,Yes,0,0,0,0,0,-
2025-09-10T16:51:17.263Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,411,0,41387,312,42110,0.02
2025-09-10T16:51:13.836Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,186,0,41201,150,41537,0.02
2025-09-10T16:51:07.565Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,612,0,40589,92,41293,0.02
2025-09-10T16:51:01.877Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,667,0,39922,270,40859,0.02
2025-09-10T16:50:52.488Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1005,0,38917,270,40192,0.02
2025-09-10T16:50:48.355Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,582,0,38335,539,39456,0.03
2025-09-10T16:50:43.133Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,358,0,37977,114,38449,0.02
2025-09-10T16:50:35.443Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,497,0,37480,172,38149,0.02
2025-09-10T16:50:31.325Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,242,1,37238,174,37655,0.02
2025-09-10T16:50:23.328Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,654,2,36584,135,37375,0.02
2025-09-10T16:50:20.477Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,25983,60,10601,420,37064,0.13
2025-09-10T16:39:37.999Z,demo-user@example.com,,,"Errored, No Charge",claude-4-sonnet-1m,Yes,0,0,0,0,0,-
2025-09-10T16:39:22.178Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1312,4,34752,170,36238,0.02
2025-09-10T16:39:18.541Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1414,5,33338,1182,35939,0.04
2025-09-10T16:39:09.822Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,290,5,33048,320,33663,0.02
2025-09-10T16:39:04.591Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,438,5,32610,104,33157,0.02
2025-09-10T16:38:53.119Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,4493,6,28117,233,32849,0.03
2025-09-10T16:38:52.305Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T16:38:51.613Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T16:38:47.626Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,1233,6,26884,311,28434,0.02
2025-09-10T16:38:46.636Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T16:38:45.683Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T16:38:40.728Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,6920,6,19964,273,27163,0.04
2025-09-10T16:38:39.171Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T16:38:37.431Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,0,0,0,0,0,0.00
2025-09-10T16:38:31.332Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,325,5,19639,330,20299,0.01
2025-09-10T16:38:27.340Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,9038,3,10601,322,19964,0.05
2025-09-10T14:52:55.949Z,demo-user@example.com,,,On-Demand,auto,No,24320,0,274708,2412,301440,0.04
2025-09-10T14:33:27.952Z,demo-user@example.com,,,On-Demand,gpt-5,No,0,38446,253696,2626,294768,0.04
2025-09-10T14:23:37.390Z,demo-user@example.com,,,On-Demand,auto,No,17844,0,186670,2508,207022,0.04
2025-09-10T14:20:01.994Z,demo-user@example.com,,,On-Demand,gpt-5,No,0,7416,215296,1882,224594,0.04
2025-09-10T14:15:50.614Z,demo-user@example.com,,,On-Demand,auto,No,30940,0,337811,3216,371967,0.04
2025-09-10T14:06:51.606Z,demo-user@example.com,,,On-Demand,gpt-5,No,0,2670,122496,3727,128893,0.04
2025-09-10T14:04:14.971Z,demo-user@example.com,,,On-Demand,gpt-5,No,0,29145,155904,4516,189565,0.04
2025-09-10T13:54:16.531Z,demo-user@example.com,,,On-Demand,auto,No,38326,0,285743,4373,328442,0.04
2025-09-10T13:46:08.523Z,demo-user@example.com,,,On-Demand,gpt-5,No,0,17408,88832,3781,110021,0.04
2025-09-10T13:39:34.390Z,demo-user@example.com,,,On-Demand,auto,No,2203,0,55168,1253,58624,0.04
2025-09-10T13:35:39.055Z,demo-user@example.com,,,On-Demand,auto,No,7521,0,200304,1666,209491,0.04
2025-09-10T13:25:02.789Z,demo-user@example.com,,,On-Demand,auto,No,40536,0,232178,3623,276337,0.04
2025-09-10T13:21:51.772Z,demo-user@example.com,,,On-Demand,gpt-5,No,0,8621,61696,4283,74600,0.04
2025-09-10T13:19:00.381Z,demo-user@example.com,,,On-Demand,claude-4-sonnet,No,452,3,9479,544,10478,0.04
2025-09-10T10:44:19.245Z,demo-user@example.com,,,On-Demand,auto,No,43910,0,566799,3655,614364,0.04
2025-09-10T10:43:38.194Z,demo-user@example.com,,,"Errored, No Charge",auto,No,1139,0,17836,328,19303,-
2025-09-10T10:40:22.356Z,demo-user@example.com,,,"Errored, No Charge",auto,No,23247,0,70578,317,94142,-
2025-09-10T10:38:31.884Z,demo-user@example.com,,,On-Demand,gpt-5,No,0,3078,220544,3531,227153,0.04
2025-09-10T10:34:45.677Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,548,0,26419,203,27170,0.02
2025-09-10T10:34:38.543Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,878,0,25541,252,26671,0.02
2025-09-10T10:34:35.622Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,14940,58,10601,424,26023,0.08
2025-09-10T10:33:18.497Z,demo-user@example.com,,,On-Demand,gpt-5,No,0,25986,616320,10013,652319,0.04
2025-09-10T10:29:25.735Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,835,7,60254,562,61658,0.04
2025-09-10T10:29:21.953Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,49653,348,10601,127,60729,0.23
2025-09-10T10:26:49.682Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,332,4,57314,2700,60350,0.07
2025-09-10T10:26:42.255Z,demo-user@example.com,,,On-Demand,claude-4-sonnet-1m,Yes,3557,4,53757,160,57478,0.04
